Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
171426,-0.823141187,1.405391647,0.427010831,-0.754976623,1.765937653,-0.877479589,1.94778168,-0.28786000899999997,-1.180535815,-0.987444175,-1.048764768,-0.302937805,-0.321099758,0.613328561,-0.680365104,-0.024687491,-0.871286676,-0.440568175,-1.584455156,-0.254916065,0.113453068,0.209546861,-0.657349557,0.662759354,1.438145484,-0.570569853,-0.043771884,0.032612544,2,0
171470,2.0581349860000002,0.157960091,-2.308713114,0.065326739,1.102361963,-0.131993642,0.210624128,-0.163266565,0.19301057,-0.375345844,0.601049248,1.033044676,1.412667863,-0.90798408,0.186355478,0.697704689,-0.308895241,1.248916345,0.252720684,-4.65201e-4,0.196468684,0.685636478,-0.166094029,-0.382746309,0.421329497,-0.094961123,-0.007816024,-0.037544132,25.75,0
171497,1.938504615,-0.144886718,-1.629477722,0.523275419,0.144364725,-0.806100055,0.054560443,-0.217755563,1.005856056,-0.631409897,-1.099703649,-0.04980478,-0.016699142,-1.067926792,0.593060363,0.454594526,0.295221633,0.55250847,0.011953281,-0.058689588,-0.085203772,-0.186289887,0.025163497,-0.762055485,0.009724442,-0.339168642,0.008771205,-0.014682534,70.03,0
171504,2.027543931,-0.069651724,-1.101606715,0.399827965,-0.041097548,-1.068817316,0.230351132,-0.342552681,0.45308902,0.03994137,-0.652253167,0.7515294,0.66863358,0.162456627,0.029486948,-0.168930737,-0.290724493,-1.005047692,0.091610105,-0.157404578,-0.27138312,-0.648398167,0.31683442,-0.06671125,-0.289917018,0.201715539,-0.066833411,-0.057117069,17.99,0
171521,1.988341382,0.020694135,-1.752471304,1.222387832,0.487394007,-0.672545537,0.43584863,-0.160482468,0.2130283,0.471197911,0.151604694,0.02828123,-1.936917138,1.041020329,-1.01300037,-0.368567508,-0.402304985,0.146235735,0.197605476,-0.365318446,0.067160947,0.285980425,-0.043917806,-0.434583097,0.412344829,-0.482106113,-0.031572252,-0.07732766,18.61,0
171550,2.155089629,-0.49114696,-2.40343012,-1.600528279,0.386172864,-1.290128633,0.504120655,-0.488781588,1.606956514,-0.873187584,-1.649350791,0.29066213,-0.280229106,0.509923885,0.35053694,-1.044552966,-0.207292258,-0.226849647,1.447376522,-0.151318043,-0.053898551,0.082855169,-0.14477274,-0.946176358,0.504117758,-0.070835991,-0.048682043,-0.078262673,38.21,0
171604,-1.002418069,1.95026674,-1.793757391,-0.379581903,1.123866959,-0.71546548,-0.408968959,-2.332531611,-0.927247604,-2.448088081,1.130192332,0.619339893,0.078672617,-1.772973341,-0.270651854,1.285919747,1.567244686,2.003828089,-0.708244495,0.430935532,-0.93484979,1.324988213,-0.114239354,-0.683918308,-0.590187897,-0.276802632,0.130925821,0.206771535,1,0
171639,1.925678752,-0.154764748,-1.597344972,0.485310881,0.21251219,-0.574417874,-0.020495278,-0.164422327,0.703836734,-0.510218153,-0.677043297,0.160296177,0.442497063,-1.289716341,0.41743685,0.609493568,0.449632332,0.222683902,-0.160285107,0.028602323,-0.101206993,-0.28954752499999997,0.14885408,0.405142361,-0.200747629,0.375792483,-0.052370417,-0.010830604,73.5,0
171668,-0.390684741,1.252616149,-0.616760547,-0.578325226,0.573920784,-0.5668749,0.596905188,0.286036089,-0.492497538,-0.252239711,0.753340909,1.126131344,0.666468042,0.754412008,-0.307998847,-0.15226709,-0.612792508,0.628195299,0.321858195,-0.068290225,0.483724573,1.449632491,-0.035102126,0.819414329,-0.766885249,-0.287942911,0.247064309,0.254099486,2.69,0
171703,1.66773231,-1.333276313,0.531748922,0.90928976,-1.455242545,0.988712216,-1.458132142,0.459214504,2.827438099,-0.55487584,-1.87537497,0.636582749,-0.512014565,-1.161846131,-1.2256589980000001,-0.381284457,0.11981242,0.169089113,0.162101656,-0.032963941,0.163951654,0.78092405,0.07128977,0.719900961,-0.227538269,-0.193857408,0.086345495,-1.84905e-4,118.49,0
171763,-1.225995784,1.390221456,1.178144841,0.625486206,0.602144853,0.144077857,0.557711907,0.487161022,-1.833893553,0.03477017,-1.189339081,-0.02989836,1.140958808,-0.061555657,-0.869519337,1.068101593,-0.452264855,-0.907291718,-0.913362913,0.166363577,-0.080428621,-0.399544315,-0.214383893,0.712790839,0.334336315,2.255210697,-0.049743445,0.011724521,21.58,0
171769,-0.504940672,1.457417735,-0.502527189,0.806510986,0.800373171,-0.288051896,1.063636593,0.282958632,-1.115778787,-0.083091246,0.160104985,0.769485039,0.08354697,0.921809034,-1.060959391,-0.78999388,-0.05125798,0.268755553,1.181612227,0.034872189,0.197709467,0.717800481,-0.24947932,-0.443841703,0.092525474,-0.367018925,0.304745913,0.169093993,32.16,0
171780,-2.097274457,0.779101609,-1.184714008,0.101155352,-0.32563043,-1.504730354,0.373682541,0.459108722,-0.211275449,-0.734932074,1.111313904,-0.065988394,-1.809868752,0.251528168,0.179781306,0.389290326,0.78406416,1.285478745,0.057683547,-0.819040894,0.443884704,1.152112269,0.058718634,0.46920647,-0.608350077,-0.255970798,-0.521190437,-0.072258556,34.56,0
171787,-0.601140776,1.392915508,-0.363072021,1.053649961,0.674804136,-0.88776188599999994,1.167002844,0.084679505,-0.963641453,-0.26994975,-1.086730333,0.521321522,0.670031186,0.645969684,-0.444845357,-1.127482178,0.31456474,-0.419352575,0.734289469,0.102868588,0.195315905,0.711359148,-0.179719478,0.0249462,0.089627868,-0.377860524,0.312943133,0.163151056,38.93,0
171837,-0.853437039,0.789311871,2.398893693,4.40955007,0.909784466,0.926465187,-0.165943207,0.27151649,-2.06517112,1.241634021,-0.954300945,-0.316010535,1.45481129,-0.21883675,1.271460735,0.245822089,-0.125611101,0.568541114,0.982020543,0.590251239,0.290288227,0.649568169,-0.153608282,0.762573706,0.246830314,0.531670577,0.087686928,0.122118738,37.82,0
171849,-5.15391319,2.59091916,-2.617574927,0.064635957,0.328019761,4.225011912,-2.052443775,3.597240457,0.223469717,0.260739166,-1.267033421,1.204613571,-0.010052495,1.224036475,-0.417469652,-0.302205314,1.188184572,-0.626569941,1.077538135,-0.229128962,-0.519757631,-1.607185953,0.2133664,0.641209375,0.786413741,-0.780868163,-0.323943247,-0.154552195,16.9,0
171870,2.083677007,-0.065811025,-1.442869912,0.135416466,0.043035446,-1.3069749,0.335835037,-0.371634968,0.730560468,-0.106473165,-0.820815692,0.26817228,-0.431765078,0.508677329,0.186749637,-0.518523689,-0.147861953,-0.728870108,0.234239098,-0.278136941,-0.147535871,-0.246598553,0.19475786,-0.08227725,0.012886688,-0.06927794,-0.048994558,-0.06548168,0,0
171878,2.058200837,-0.438169971,-1.285413611,-0.636884496,-0.379729529,-1.378236878,0.085502279,-0.309385738,1.246594045,-0.385925411,-0.794667184,0.168612968,-0.903941304,0.421981155,0.260538547,-0.529613857,0.051314535,-0.883806559,0.620104968,-0.233292062,-0.273810078,-0.65735839,0.304406065,-0.00231537,-0.30365251,0.413814803,-0.087253926,-0.066453272,20,0
171898,0.785149276,-2.408076573,-1.006437819,0.819227502,-1.409514087,-0.480869523,0.240047362,-0.247608594,1.002344978,-0.239813758,-0.742305125,0.277164621,0.268683884,0.070803426,1.003195884,0.556304006,-0.564241809,0.098715346,-0.651499532,1.090974573,0.564937137,0.347714101,-0.355566229,0.071789346,-0.598158038,0.587707854,-0.151511026,0.060705131,637.09,0
171908,1.910019094,-0.09238234,-2.727244686,0.346449063,1.016804737,-1.2364731,1.227854359,-0.652973209,-0.090218786,-0.025072902,-0.703180833,0.688214169,0.764380016,0.721915465,-0.114748816,-1.063445879,-0.161318149,-0.629510165,0.035579592,0.061778523,0.369850585,1.029047179,-0.313122448,0.713703605,0.835196136,0.082958708,-0.095847363,-0.05659883,127.12,0
171930,-1.411872236,1.396633781,-0.676760965,-0.906720266,-0.14684406,-1.209099836,0.77015134,0.582543209,-0.178096131,-0.905295269,-1.318164524,0.164984729,-0.476377323,0.966078423,-0.298932396,-0.287656599,0.073896515,-0.501280667,0.019980059,-0.153764129,-0.057898858,-0.152659478,-0.084663525,-0.081090718,-0.034600543,-0.101957746,0.272159853,0.076555895,72,0
171997,-1.050683128,-0.13400899,2.0043995,-0.71891544,0.992519352,-0.095497235,0.210866706,-0.025120548,0.243131162,-0.762727105,-1.302771657,-0.1670423,0.365060817,-0.616609183,0.114482198,0.239247521,-0.722695769,0.252929107,-0.151459051,0.288463563,0.18397568,0.562661097,-0.388503273,0.545811808,0.65998931,0.688710795,-0.193749015,-0.153191873,24.83,0
172000,-0.669769132,0.745725883,-0.310019415,-0.777909103,0.974324405,-0.381617117,0.702564175,0.307156703,-0.407573551,-0.972351705,-1.85980419,-3.14476e-4,0.166972105,0.427120947,-0.648211256,0.069246233,-0.40711189,-0.42071481,0.31644364,-0.085616666,-0.112261409,-0.526829244,0.004792771,0.099746298,-0.413138483,0.193213581,-0.028065043,0.068558046,28.57,0
172041,2.036679222,-1.108397302,0.042673148,-0.493381516,-1.392780392,0.045295382,-1.386082215,0.163936553,0.071296673,0.953149624,0.33593031,0.698306611,0.597982453,-0.321665358,-0.04524632,-0.542466901,-0.762951611,1.969727482,-0.682174403,-0.524168389,-0.279129938,-0.239101085,0.334100886,-0.347415577,-0.698003756,0.486089535,0.008071677,-0.043457611,23.8,0
172053,-0.410957531,1.73216558,-1.963144571,0.183580236,1.194191917,-0.026706358,0.484426418,0.781652404,-0.881270682,-1.010604956,-0.231009707,0.668276757,0.37986464,-0.237836464,-1.259738648,0.825056439,0.08779968,0.992985819,0.019056856,-0.38839168,0.022422931,-0.171581064,0.034600397,-0.43907794,-0.455242284,-0.904534674,-0.234120289,-0.011845015,15.99,0
172059,-0.850643577,1.421380814,-0.858951191,-0.699618329,0.003192654,-0.870632121,0.239991967,0.733415474,-0.040902965,-0.532176303,-1.928041207,-0.109059968,-0.39981101,0.764383907,-0.338956711,0.367911059,-0.295035636,-0.382357664,0.141085375,-0.153453452,-0.261523529,-0.801180404,0.098307391,-0.682767507,-0.323261904,0.192786059,0.11176602,0.006550725,13.68,0
172089,-2.887924462,0.132729339,0.70043878,4.899127229,-0.374268743,1.117870821,0.101110431,1.067367684,-1.919179607,1.007447154,-1.531160232,-0.262449341,0.46412238,0.51551783,0.4097539,0.235183747,0.610914554,-0.102688049,1.516979391,0.747452249,-0.31000965,-1.393423491,-0.062084092,0.63083846,0.025985866,0.033848697,0.327803541,-0.205487664,245.83,0
172211,1.988888739,-0.055258472,-1.084846315,1.497463335,-0.061127076,-0.771566031,0.113969615,-0.195935873,0.824407765,0.203765566,-1.335810937,-0.101472025,-1.158380912,0.333995044,-0.601437204,-0.604235541,-0.057456238,-0.262518628,-0.285702664,-0.358799988,0.166187796,0.760076221,-0.033297786,-0.010484216,0.392277378,-0.367659422,0.011614656,-0.056784422,7.99,0
172256,-2.210059231,1.845754658,0.868636931,1.233023579,-0.709566445,0.672090661,-1.143468871,-1.757538424,-0.627731089,-1.446929758,-1.602206589,1.105853751,0.337443906,0.538162121,-0.962670529,-0.557961326,0.820863785,-0.6371986,1.142652613,0.350966664,-1.672621988,-0.83390862,0.088338322,-0.14266916,0.29126847300000003,-0.832834194,-0.375783638,-0.064001689,37.95,0
172281,0.194063421,0.873977092,-0.39007385,-0.766486461,1.261747703,-0.239262625,1.159807702,-0.188589705,-0.20131529,-0.481109071,0.847461286,0.56038916,0.339242327,-1.123937387,-0.924156665,0.534284286,-0.139699412,0.32811697,0.190365696,0.177644225,-0.349572868,-0.731105253,0.039758103,0.184986992,-0.409999513,0.08629631,0.050516088,-0.150300073,22.48,0
172308,-0.690407385,0.892943819,1.423516505,-0.44553282,-0.11160579,-0.276614589,0.448825259,-0.203632921,1.129810622,0.109972503,-1.17496029,-0.091704602,0.018394274,-0.646480075,0.412753929,-0.262102208,-0.573553283,0.4616606,0.147347536,0.220504707,0.231869619,1.156136792,-0.310581779,-0.076257681,-0.198463066,-0.147996674,0.12331051,0.07882642,4.72,0
172405,2.05898686,0.158388779,-1.691105237,0.428200011,0.419546538,-0.890033754,0.216556181,-0.257873355,0.444736872,-0.390541607,-0.486570217,0.319866797,0.364875311,-0.90151019,0.17028115,0.293563342,0.468112167,-0.354255413,0.036237403,-0.1227546,-0.354595713,-0.917496485,0.333801674,0.576802138,-0.254790555,0.167842019,-0.062026288,-0.028208107,8.99,0
172409,2.047084099,-0.355757958,-0.635731086,0.202912981,-0.093388479,0.283286118,-0.603314324,-0.016617336,1.039228724,-0.050615443,-1.370856829,1.002258914,2.046120177,-0.668503269,0.253550962,0.479911921,-0.877314665,0.058675766,0.013461033,-0.020840307,0.127986334,0.63933312,0.084908011,0.137139432,-0.104421947,0.572604711,-0.014036611,-0.043039211,12.06,0
172429,-6.102940052,5.506924736,-2.796360169,-1.922428698,-0.303550486,-0.949985963,0.786105765,0.282483712,4.891946938,6.926239027,1.068065928,0.078323917,-0.972221429,-3.492610404,-1.051065076,-0.239625165,0.469775233,0.608479197,-0.532380742,3.224422313,-0.846157935,0.018498628,-0.132327452,-0.596219303,0.963978602,0.531106052,1.494740402,0.245964861,4.79,0
172433,0.164248403,-0.125770439,0.416923868,-1.965488933,-0.35933971,1.22574941,-1.875422589,-2.420240414,-0.946012663,-0.373308026,-0.026448346,0.561162313,1.151732328,-0.315263186,-1.045874284,1.846091094,-0.49974582,-0.270329646,0.477813814,0.831646492,-0.828285268,1.644517731,-0.336996947,-0.064028198,0.824631325,0.061047932,0.129691785,0.263040278,19.95,0
172433,1.968686282,-0.434471971,-0.200605214,0.478643517,-0.77103461,-0.39004028,-0.683539866,-0.00129881,1.193452635,-0.007285952,-0.635103393,0.560130809,0.329332005,-0.299021513,0.339077389,0.226693344,-0.385831748,-0.11778845,-0.395491948,-0.155542284,0.183314035,0.719926677,0.241225651,1.209942016,-0.304215414,0.508757639,-0.02242062,-0.035120056,11.5,0
172456,0.349353879,0.76820163,-0.187076274,-0.493053453,1.035176273,-0.466135748,0.958585897,-0.259914981,-0.26513319,-0.45092424,-1.662881791,0.378187268,1.3606465,-0.089731358,-0.229598514,-0.029067323,-0.687692072,-0.47181839,0.797531436,-0.023604058,-0.229243058,-0.50660596,0.006668414,-0.970160488,-0.764050969,0.201056685,0.08311419,0.093094592,0.89,0
172472,-0.004147789,0.65108992,0.113917697,-0.766448889,0.538490284,-0.623556796,0.800405833,0.047890965,-0.057244807,-0.201073191,0.17526811,-0.073256502,-1.455344342,0.57630968,-0.914421713,0.28544543,-0.718068894,0.055469422,0.361252886,-0.086944232,-0.245127685,-0.651914063,0.046203527,-0.454016252,-0.512636408,0.149705786,0.230193636,0.08123029,8.94,0
172532,1.962782544,0.058669343,-1.78248783,0.549268514,0.179758205,-1.38277973,0.32466703,-0.381483881,0.580133698,-0.503740582,-0.351270521,0.093279102,0.071249276,-0.728122724,0.949815839,0.167901599,0.425445552,0.436160498,-0.493270672,-0.111240772,0.225924334,0.732117125,-0.064458926,-0.143509773,0.232354418,-0.099160903,-0.007761575,-0.024095808,50.37,0
172543,-0.90972208,0.577333715,-0.610813849,3.22374389,-2.216834874,2.656914014,3.166606787,0.099502686,-1.175961056,-0.058353248,-2.301802936,-0.252672756,0.484030359,-0.448891742,-2.611365171,0.729780677,-0.520139369,-0.063853444,-1.43639959,-0.20081787,0.287249999,1.039311233,0.286807972,0.531633153,0.263986684,0.221901791,0.053982953,-0.229424773,707.21,0
172548,0.016020078,0.834031762,0.266257408,-0.60183347,0.517103361,-1.014165178,0.992799279,-0.186749273,-0.070714233,-0.423674877,-0.903800846,0.24804157,0.229574734,0.073555084,-0.372492051,-0.141625162,-0.389311375,-0.838676726,-0.130719963,-0.018072328,-0.253483776,-0.545555909,0.074370631,-0.085230175,-0.485889863,0.147051726,0.250027764,0.097329097,4.45,0
172564,1.79859542,-1.275680296,-2.898196731,-0.856260479,0.152040689,-1.279132874,0.829545459,-0.686897038,-1.155192367,0.814592671,-0.964182308,-0.101433073,0.4520526,0.624856358,-0.241260424,-2.231099153,0.24515705,0.450008673,-0.567047147,-0.038685263,0.022388947,0.108803206,-0.265672074,0.732953679,0.307564973,1.5877836,-0.217269989,-0.05099254,265.66,0
172592,1.840022208,0.24184527,-2.137548258,2.637563786,2.896064539,4.083159454,-0.23830356,0.918421726,-1.252403772,1.470796616,-0.298244563,-0.19165484,-0.177613412,0.590761626,-0.150411635,0.838307234,-0.908938601,-0.875292846,-1.555149599,-0.135533415,-0.239504931,-0.945989014,0.374501922,0.613506559,-0.26742453,-0.346765697,-0.029759134,-0.041912789,46.21,0
172599,-0.195043701,1.238305072,-0.768719586,-0.178301789,0.582599797,-1.282570421,0.946855464,-0.12976673,-0.040571399,-0.915826942,-0.700534947,-0.46358476,-0.424762703,-0.708647902,0.71393381,0.029515431,0.617882177,0.766488991,-0.185751411,-0.2051059,0.36567282,1.207021493,-0.111128183,-0.162593667,-0.896012034,-0.25984105,-0.131264746,-0.005010478,18.16,0
172605,1.831881628,-0.978863714,-1.764574169,-1.89533644,-0.515448163,-1.763626495,0.395317711,-0.461927255,2.031610202,-1.293647714,-0.478295415,0.689791651,-0.546260521,0.688258,1.429599508,-1.111128815,-0.044988023,-0.365219179,1.095445948,0.047280234,-0.130002678,-0.514438328,0.111976284,-0.113004851,-0.051552215,-1.111531987,-7.29732e-4,-0.024640459,157.61,0
172612,1.995766248,0.358011086,-2.177267944,0.89847043,0.525074419,-1.151549719,0.230386742,-0.273028912,0.584986746,-1.095818455,0.162342085,0.331171186,0.347533591,-2.754052596,-0.399078825,0.170893774,2.162886948,0.373187137,-0.472254762,-0.088623311,0.015056558,0.36789236,0.030509115,0.965579565,0.182129727,0.670792268,-0.034347167,1.30211e-4,12.31,0
172617,2.038000822,-0.089042093,-2.260702914,0.09559828,0.697564549,-1.111462519,0.734825139,-0.482796997,0.017646283,0.176690624,-0.918823413,0.02099074,0.035599257,0.707150824,0.353103767,-0.21679701,-0.424495473,-0.562744521,0.108726289,-0.055889485,0.084980242,0.173523972,-0.014876892,0.543927924,0.249403984,0.705466501,-0.141401669,-0.067495459,66.3,0
172632,-1.555914976,-0.723804348,1.283951251,0.329867719,0.378463954,-0.563839843,-1.198251363,0.598513962,-0.132876624,-0.610210841,-0.823162373,-0.01246144,0.577427492,0.356154303,2.546262633,-0.604709332,0.657270824,0.65682242,2.866824394,0.704237082,0.345740615,0.503472364,-0.337241123,0.795821977,0.076045146,1.43142315,-0.041841025,-0.215949736,0.01,0
172658,-0.65102392,-0.365974374,1.812514909,-3.066686383,-0.99115867,-0.518829389,-0.363033984,0.191277445,-2.001525044,0.807562136,0.273427342,-1.40392069,-1.542436076,-0.182946743,-1.179829035,-0.037156076,0.111247002,0.762550331,-0.526533188,-0.339081242,-0.162076927,-0.073476056,-0.368054152,0.005134491,0.554323169,-0.138092921,0.266317513,0.098189218,3.3,0
172701,2.018104616,0.073226138,-1.615154041,0.35105813,0.333905363,-0.676284234,0.050474029,-0.071027939,0.302728282,-0.193919555,1.206862993,0.611616576,-0.589935389,-0.52969849,-0.45001495,0.48341111,0.321520225,0.192469752,0.275351619,-0.184897763,-0.306645857,-0.841767925,0.356772683,0.655111765,-0.331463416,0.144351698,-0.069820031,-0.039844801,1.98,0
172712,-0.273329395,1.118802326,-0.382724429,-0.61196073,1.519400583,-0.848130226,1.794535514,-0.595672006,-0.442076451,-0.892887246,-0.688309995,-0.154372347,0.290967793,-1.240617534,-0.717562032,-0.279358475,0.552437281,-0.188319725,0.00202554,-0.006084566,-0.055921144,0.117123926,-0.334399253,0.642114091,-0.010823987,0.439404823,-0.198835175,-0.065282322,36.25,0
172741,-0.214876256,0.7925777,-0.265194675,-0.436176845,1.230134107,0.368943791,0.741544089,0.263875216,0.161761974,-1.116466735,-0.21815335,0.054430673,-0.441815956,-1.216463212,-0.142425776,-1.07481343,1.717846207,-1.329162451,-1.424538961,-0.105482847,0.177936278,0.980729336,-0.200828298,-0.986811153,-0.166342027,0.775458239,0.321541751,0.114959132,7.88,0
172749,-0.657392612,1.038987235,-1.498161964,-1.889374444,2.819519761,3.333925367,0.287569177,0.958604078,0.408711116,0.541036748,-0.131550385,0.061860338,-0.374500871,0.143281473,0.087589996,-0.217748603,-0.508871426,-0.891433214,-0.295865553,0.40331552,-0.357330486,-0.783553219,0.138470839,0.677220906,-0.306278503,0.175724257,0.580689093,0.281084363,1.78,0
172782,0.219529055,0.881245743,-0.63589085,0.960927997,-0.152970782,-1.014307176,0.427125621,0.121340361,-0.285669714,-0.111639564,-1.109232173,-0.453234511,-1.046945695,1.122674392,1.243518163,-1.431897267,0.939328415,-0.00237255,2.894951807,0.006666026,0.099935868,0.337119909,0.251790775,0.057687787,-1.508368254,0.144023372,0.181205105,0.215242805,24.05,0
172787,-0.732788671,-0.05508049,2.035029745,-0.738588584,0.868229399,1.058415272,0.024329696,0.294868699,0.584800017,-0.975926063,-0.150188847,0.915801914,1.214755848,-0.675142956,1.164930909,-0.71175735,-0.025692855,-1.221178858,-1.545556086,0.0596159,0.214205342,0.924383585,0.012463038,-1.016225669,-0.606623986,-0.395255066,0.06847247,-0.053527389,24.79,0
406,-2.312226542,1.951992011,-1.609850732,3.997905588,-0.522187865,-1.426545319,-2.537387306,1.391657248,-2.770089277,-2.772272145,3.202033207,-2.899907388,-0.595221881,-4.289253782,0.38972412,-1.14074718,-2.830055675,-0.016822468,0.416955705,0.126910559,0.517232371,-0.035049369,-0.465211076,0.320198199,0.044519167,0.177839798,0.261145003,-0.143275875,0,1
472,-3.043540624,-3.157307121,1.08846278,2.288643618,1.35980513,-1.064822523,0.325574266,-0.067793653,-0.270952836,-0.838586565,-0.414575448,-0.50314086,0.676501545,-1.692028933,2.000634839,0.666779696,0.599717414,1.725321007,0.28334483,2.102338793,0.661695925,0.435477209,1.375965743,-0.293803153,0.279798032,-0.145361715,-0.252773123,0.035764225,529,1
4462,-2.303349568,1.75924746,-0.359744743,2.330243051,-0.821628328,-0.075787571,0.562319782,-0.399146578,-0.238253368,-1.525411627,2.032912158,-6.560124295,0.022937323,-1.470101536,-0.698826069,-2.282193829,-4.781830856,-2.615664945,-1.334441067,-0.430021867,-0.294166318,-0.932391057,0.172726296,-0.087329538,-0.156114265,-0.542627889,0.039565989,-0.153028797,239.93,1
6986,-4.397974442,1.358367028,-2.592844218,2.679786967,-1.128130942,-1.706536388,-3.496197293,-0.248777743,-0.247767899,-4.801637406,4.895844223,-10.91281932,0.184371686,-6.771096725,-0.007326183,-7.358083221,-12.59841854,-5.131548628,0.308333946,-0.171607879,0.573574068,0.176967718,-0.436206884,-0.053501865,0.252405262,-0.657487755,-0.827135715,0.84957338,59,1
7519,1.234235046,3.019740421,-4.304596885,4.73279513,3.624200831,-1.357745663,1.713444988,-0.496358487,-1.28285782,-2.447469255,2.101343865,-4.609628391,1.464377625,-6.079337193,-0.339237373,2.581850954,6.739384385,3.042493178,-2.721853122,0.009060836,-0.379068307,-0.704181032,-0.656804756,-1.632652957,1.488901448,0.566797273,-0.010016223,0.146792735,1,1
7526,0.008430365,4.137836835,-6.240696572,6.675732163,0.768307025,-3.353059548,-1.631734673,0.154612448,-2.795892464,-6.18789063,5.664394709,-9.854484823,-0.306166658,-10.69119621,-0.638498193,-2.041973791,-1.129055877,0.116452521,-1.934665739,0.488378221,0.36451421,-0.608057134,-0.539527942,0.128939983,1.48848121,0.507962678,0.735821636,0.513573741,1,1
7535,0.026779226,4.132463897,-6.560599968,6.348556673,1.329665669,-2.513478848,-1.6891022,0.303252801,-3.139409057,-6.045467798,6.754625448,-8.948178579,0.702724998,-10.7338541,-1.379519857,-1.638960115,-1.746350136,0.776744098,-1.327356635,0.587743219,0.370508651,-0.576752473,-0.669605372,-0.75990753,1.60505555,0.540675396,0.737040382,0.496699108,1,1
7543,0.329594333,3.712889295,-5.775935108,6.078265506,1.667359013,-2.420168414,-0.812891249,0.133080118,-2.214311312,-5.134454471,4.560720106,-8.873748362,-0.7974836,-9.17716637,-0.257024775,-0.87168849,1.313013629,0.773913873,-2.370599451,0.269772776,0.156617169,-0.652450441,-0.551572219,-0.716521635,1.415716615,0.55526474,0.530507389,0.404474055,1,1
7551,0.316459,3.809075947,-5.615159011,6.047445102,1.554025957,-2.651353112,-0.746579273,0.055586311,-2.678678542,-4.959492912,6.439053352,-7.520117393,0.386351667,-9.252307247,-1.365188415,-0.502362191,0.784426598,1.494304607,-1.808012159,0.388307428,0.208828369,-0.511746619,-0.583813221,-0.219845029,1.474752584,0.491191926,0.518868285,0.402528068,1,1
7610,0.72564574,2.300894438,-5.329976183,4.007682805,-1.73041059,-1.732192568,-3.968592618,1.063728153,-0.486096552,-4.624984954,5.588723915,-7.148242636,1.680450741,-6.210257747,0.495282118,-3.599540209,-4.830324242,-0.64909012,2.250123249,0.504646226,0.589669127,0.109541319,0.601045277,-0.364700278,-1.843077692,0.351909298,0.594549978,0.099372236,1,1
7672,0.7027099,2.426432806,-5.234513296,4.416661243,-2.170806216,-2.667553561,-3.878088455,0.911337122,-0.166199039,-5.009248502,4.675729419,-8.167188052,0.638559282,-6.763334391,1.296860256,-3.81175841,-3.754128066,-1.049177402,1.554197263,0.422743129,0.551179689,-0.009802357,0.72169823,0.473245751,-1.959303771,0.31947554,0.600484916,0.129305225,1,1
7740,1.023873869,2.001485266,-4.769751832,3.819194585,-1.271754227,-1.734662427,-3.059245032,0.889804792,0.415382113,-3.955812344,3.572054816,-7.186451591,0.147242341,-5.249304549,1.678333674,-2.641473109,-1.31205856,-0.391716051,1.118263552,0.204137684,0.343282649,-0.054195664,0.709653952,-0.372215867,-2.032068366,0.366777602,0.395170669,0.020205539,1,1
7891,-1.585505367,3.261584548,-4.137421983,2.357096252,-1.405043314,-1.879437193,-3.513686871,1.515606746,-1.207166361,-6.234561332,5.450746067,-7.333714067,1.361193324,-6.608068252,-0.481069425,-2.60247787,-4.835112052,-0.553026089,0.351948943,0.315957259,0.501543149,-0.546868812,-0.076583636,-0.425550367,0.123644186,0.321984539,0.264028161,0.13281672,1,1
8090,-1.783228837,3.402793713,-3.822742266,2.625368153,-1.976415411,-2.731689012,-3.430559149,1.413203514,-0.776941495,-6.199881763,4.366713486,-8.243262434,0.345761165,-6.590550297,0.265576096,-3.028452388,-4.214486275,-1.213607848,-0.265421595,0.364089115,0.454031932,-0.577525824,0.045966538,0.461700018,0.044146161,0.305704434,0.530980986,0.243745598,1,1
8169,0.857321004,4.093911827,-7.423893589,7.380244518,0.973366023,-2.730761517,-1.496497056,0.543015173,-2.351190159,-3.944238498,6.355077737,-7.309747984,0.748450551,-9.057992529,-0.648944909,-1.073116527,1.524500915,1.831363533,-0.089724411,0.48330265,0.375026285,0.145399853,0.240603265,-0.234649223,-1.004880947,0.435831916,0.618323805,0.148468944,1,1
8408,-1.813280485,4.917850711,-5.926129694,5.701500431,1.204392572,-3.035137548,-1.713402063,0.561257391,-3.796354252,-7.454840651,7.388055123,-10.47522865,-0.379314527,-11.73672912,-2.086988952,-2.442353983,-3.535523512,0.130360307,-2.071450488,0.576656033,0.615641835,-0.406427275,-0.737018076,-0.279641772,1.106766374,0.323885478,0.894766672,0.5695186,1,1
8415,-0.25147096,4.313523326,-6.891437717,6.796796681,0.616296505,-2.966326542,-2.436652527,0.489327899,-3.371638572,-6.810813099,7.620089058,-10.28528252,-0.342444334,-11.54349792,-1.334987903,-2.689284204,-3.204383403,0.086521896,-1.314495097,0.632709964,0.536892074,-0.546126024,-0.605239548,-0.26374346,1.539915831,0.523573697,0.891024688,0.572740667,1,1
